Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1161253,-,-,-,3.37,-76.54,-5,1032,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.2.2
Year,Month,Day,Hour,Minute,Cloud Type,GHI,Surface Albedo
2021,7,22,9,30,7,550,0.16
2021,7,22,10,30,7,652,0.16
2021,7,22,11,30,8,768,0.16
2021,7,22,12,30,8,910,0.16
2021,7,22,13,30,7,884,0.16
2021,7,22,14,30,0,769,0.16
2021,7,22,15,30,0,582,0.16
2021,7,22,16,30,0,360,0.16
2021,7,22,17,30,0,135,0.16
2021,7,22,18,30,0,0,0.16
2021,7,22,19,30,7,0,0.16
2021,7,22,20,30,7,0,0.16
2021,7,22,21,30,7,0,0.16
2021,7,22,22,30,7,0,0.16
2021,7,22,23,30,7,0,0.16
2021,7,23,0,30,7,0,0.16
2021,7,23,1,30,7,0,0.16
2021,7,23,2,30,7,0,0.16
2021,7,23,3,30,7,0,0.16
2021,7,23,4,30,7,0,0.16
2021,7,23,5,30,7,0,0.16
2021,7,23,6,30,7,16,0.16
2021,7,23,7,30,7,104,0.16
2021,7,23,8,30,7,233,0.16
2021,7,23,9,30,7,334,0.16
2021,7,23,10,30,7,487,0.16
2021,7,23,11,30,6,435,0.16
2021,7,23,12,30,6,582,0.16
2021,7,23,13,30,7,491,0.16
2021,7,23,14,30,8,619,0.16
2021,7,23,15,30,7,476,0.16
2021,7,23,16,30,7,291,0.16
2021,7,23,17,30,7,106,0.16
2021,7,23,18,30,7,0,0.16
2021,7,23,19,30,7,0,0.16
2021,7,23,20,30,7,0,0.16
2021,7,23,21,30,7,0,0.16
2021,7,23,22,30,7,0,0.16
2021,7,23,23,30,7,0,0.16
2021,7,24,0,30,7,0,0.16
2021,7,24,1,30,7,0,0.16
2021,7,24,2,30,7,0,0.16
2021,7,24,3,30,7,0,0.16
2021,7,24,4,30,7,0,0.16
2021,7,24,5,30,7,0,0.16
2021,7,24,6,30,7,28,0.16
2021,7,24,7,30,7,170,0.16
2021,7,24,8,30,7,286,0.16
2021,7,24,9,30,7,417,0.16
2021,7,24,10,30,6,430,0.16
2021,7,24,11,30,6,445,0.16
2021,7,24,12,30,7,453,0.16
2021,7,24,13,30,6,346,0.16
2021,7,24,14,30,7,435,0.16
2021,7,24,15,30,7,339,0.16
2021,7,24,16,30,7,233,0.16
2021,7,24,17,30,7,80,0.16
2021,7,24,18,30,7,0,0.16
2021,7,24,19,30,7,0,0.16
2021,7,24,20,30,7,0,0.16
2021,7,24,21,30,7,0,0.16
2021,7,24,22,30,7,0,0.16
2021,7,24,23,30,7,0,0.16
2021,7,25,0,30,7,0,0.16
2021,7,25,1,30,7,0,0.16
2021,7,25,2,30,7,0,0.16
2021,7,25,3,30,7,0,0.16
2021,7,25,4,30,7,0,0.16
2021,7,25,5,30,7,0,0.16
2021,7,25,6,30,7,14,0.16
2021,7,25,7,30,7,60,0.16
2021,7,25,8,30,7,126,0.16
2021,7,25,9,30,7,192,0.16
2021,7,25,10,30,7,420,0.16
2021,7,25,11,30,7,432,0.16
2021,7,25,12,30,7,577,0.16
2021,7,25,13,30,6,408,0.16
2021,7,25,14,30,6,254,0.16
2021,7,25,15,30,7,230,0.16
2021,7,25,16,30,7,185,0.16
2021,7,25,17,30,7,66,0.16
2021,7,25,18,30,7,0,0.16
2021,7,25,19,30,0,0,0.16
2021,7,25,20,30,0,0,0.16
2021,7,25,21,30,0,0,0.16
2021,7,25,22,30,0,0,0.16
2021,7,25,23,30,0,0,0.16
2021,7,26,0,30,0,0,0.16
2021,7,26,1,30,0,0,0.16
2021,7,26,2,30,0,0,0.16
2021,7,26,3,30,0,0,0.16
2021,7,26,4,30,0,0,0.16
2021,7,26,5,30,0,0,0.16
2021,7,26,6,30,0,47,0.16
2021,7,26,7,30,0,244,0.16
2021,7,26,8,30,0,468,0.16
2021,7,26,9,30,3,529,0.16
2021,7,26,10,30,3,568,0.16
2021,7,26,11,30,0,836,0.16
2021,7,26,12,30,3,738,0.16
2021,7,26,13,30,3,624,0.16
2021,7,26,14,30,3,505,0.16
2021,7,26,15,30,8,300,0.16
2021,7,26,16,30,8,154,0.16
2021,7,26,17,30,8,57,0.16
2021,7,26,18,30,8,0,0.16
2021,7,26,19,30,8,0,0.16
2021,7,26,20,30,8,0,0.16
2021,7,26,21,30,8,0,0.16
2021,7,26,22,30,8,0,0.16
2021,7,26,23,30,8,0,0.16
2021,7,27,0,30,8,0,0.16
2021,7,27,1,30,8,0,0.16
2021,7,27,2,30,8,0,0.16
2021,7,27,3,30,8,0,0.16
2021,7,27,4,30,8,0,0.16
2021,7,27,5,30,8,0,0.16
2021,7,27,6,30,8,38,0.16
2021,7,27,7,30,8,215,0.16
2021,7,27,8,30,8,405,0.16
2021,7,27,9,30,8,533,0.16
2021,7,27,10,30,7,847,0.16
2021,7,27,11,30,8,743,0.16
2021,7,27,12,30,3,639,0.16
2021,7,27,13,30,3,523,0.16
2021,7,27,14,30,3,383,0.16
2021,7,27,15,30,3,335,0.16
2021,7,27,16,30,3,199,0.16
2021,7,27,17,30,3,67,0.16
2021,7,27,18,30,3,0,0.16
2021,7,27,19,30,7,0,0.16
2021,7,27,20,30,7,0,0.16
2021,7,27,21,30,7,0,0.16
2021,7,27,22,30,7,0,0.16
2021,7,27,23,30,7,0,0.16
2021,7,28,0,30,7,0,0.16
2021,7,28,1,30,7,0,0.16
2021,7,28,2,30,7,0,0.16
2021,7,28,3,30,7,0,0.16
2021,7,28,4,30,7,0,0.16
2021,7,28,5,30,7,0,0.16
2021,7,28,6,30,7,40,0.16
2021,7,28,7,30,7,232,0.16
2021,7,28,8,30,7,462,0.16
2021,7,28,9,30,7,496,0.16
2021,7,28,10,30,7,601,0.16
2021,7,28,11,30,8,708,0.16
2021,7,28,12,30,0,971,0.16
2021,7,28,13,30,0,914,0.16
2021,7,28,14,30,0,771,0.16
2021,7,28,15,30,0,599,0.16
2021,7,28,16,30,0,373,0.16
2021,7,28,17,30,0,138,0.16
2021,7,28,18,30,0,0,0.16
2021,7,28,19,30,0,0,0.16
2021,7,28,20,30,0,0,0.16
2021,7,28,21,30,0,0,0.16
2021,7,28,22,30,0,0,0.16
2021,7,28,23,30,0,0,0.16
2021,7,29,0,30,0,0,0.16
2021,7,29,1,30,0,0,0.16
2021,7,29,2,30,0,0,0.16
2021,7,29,3,30,0,0,0.16
2021,7,29,4,30,0,0,0.16
2021,7,29,5,30,0,0,0.16
2021,7,29,6,30,0,56,0.16
2021,7,29,7,30,0,276,0.16
2021,7,29,8,30,0,513,0.16
2021,7,29,9,30,0,719,0.16
2021,7,29,10,30,0,873,0.16
2021,7,29,11,30,0,961,0.16
2021,7,29,12,30,0,893,0.16
2021,7,29,13,30,7,861,0.16
2021,7,29,14,30,0,784,0.16
2021,7,29,15,30,7,522,0.16
2021,7,29,16,30,7,323,0.16
2021,7,29,17,30,7,119,0.16
2021,7,29,18,30,7,0,0.16
2021,7,29,19,30,0,0,0.16
2021,7,29,20,30,0,0,0.16
2021,7,29,21,30,0,0,0.16
2021,7,29,22,30,0,0,0.16
2021,7,29,23,30,0,0,0.16
2021,7,30,0,30,0,0,0.16
2021,7,30,1,30,0,0,0.16
2021,7,30,2,30,0,0,0.16
2021,7,30,3,30,0,0,0.16
2021,7,30,4,30,0,0,0.16
2021,7,30,5,30,0,0,0.16
2021,7,30,6,30,0,55,0.16
2021,7,30,7,30,0,273,0.16
2021,7,30,8,30,0,509,0.16
2021,7,30,9,30,0,662,0.16
2021,7,30,10,30,7,522,0.16
2021,7,30,11,30,7,578,0.16
2021,7,30,12,30,7,717,0.16
2021,7,30,13,30,7,602,0.16
2021,7,30,14,30,8,569,0.16
2021,7,30,15,30,0,587,0.16
2021,7,30,16,30,0,364,0.16
2021,7,30,17,30,0,133,0.16
2021,7,30,18,30,0,0,0.16
2021,7,30,19,30,0,0,0.16
2021,7,30,20,30,0,0,0.16
2021,7,30,21,30,0,0,0.16
2021,7,30,22,30,0,0,0.16
2021,7,30,23,30,0,0,0.16
2021,7,31,0,30,0,0,0.16
2021,7,31,1,30,0,0,0.16
2021,7,31,2,30,0,0,0.16
2021,7,31,3,30,0,0,0.16
2021,7,31,4,30,0,0,0.16
2021,7,31,5,30,0,0,0.16
2021,7,31,6,30,0,57,0.16
2021,7,31,7,30,0,280,0.16
2021,7,31,8,30,0,517,0.16
2021,7,31,9,30,0,724,0.16
2021,7,31,10,30,0,878,0.16
2021,7,31,11,30,0,966,0.16
2021,7,31,12,30,0,977,0.16
2021,7,31,13,30,0,908,0.16
2021,7,31,14,30,0,778,0.16
2021,7,31,15,30,0,591,0.16
2021,7,31,16,30,0,366,0.16
2021,7,31,17,30,0,133,0.16
2021,7,31,18,30,0,0,0.16
2021,7,31,19,30,7,0,0.16
2021,7,31,20,30,7,0,0.16
2021,7,31,21,30,7,0,0.16
2021,7,31,22,30,7,0,0.16
2021,7,31,23,30,7,0,0.16
2021,8,1,0,30,7,0,0.16
2021,8,1,1,30,7,0,0.16
2021,8,1,2,30,7,0,0.16
2021,8,1,3,30,7,0,0.16
2021,8,1,4,30,7,0,0.16
2021,8,1,5,30,7,0,0.16
2021,8,1,6,30,7,34,0.16
2021,8,1,7,30,7,190,0.16
2021,8,1,8,30,7,361,0.16
2021,8,1,9,30,7,501,0.16
2021,8,1,10,30,7,665,0.16
2021,8,1,11,30,7,698,0.16
2021,8,1,12,30,7,710,0.16
2021,8,1,13,30,8,646,0.16
2021,8,1,14,30,8,605,0.16
2021,8,1,15,30,8,499,0.16
2021,8,1,16,30,8,320,0.16
2021,8,1,17,30,8,108,0.16
2021,8,1,18,30,8,0,0.16
2021,8,1,19,30,8,0,0.16
2021,8,1,20,30,8,0,0.16
2021,8,1,21,30,8,0,0.16
2021,8,1,22,30,8,0,0.16
2021,8,1,23,30,8,0,0.16
2021,8,2,0,30,8,0,0.16
2021,8,2,1,30,8,0,0.16
2021,8,2,2,30,8,0,0.16
2021,8,2,3,30,8,0,0.16
2021,8,2,4,30,8,0,0.16
2021,8,2,5,30,8,0,0.16
2021,8,2,6,30,8,51,0.16
2021,8,2,7,30,8,254,0.16
2021,8,2,8,30,8,489,0.16
2021,8,2,9,30,0,713,0.16
2021,8,2,10,30,0,868,0.16
2021,8,2,11,30,0,954,0.16
2021,8,2,12,30,8,844,0.16
2021,8,2,13,30,8,657,0.16
2021,8,2,14,30,8,563,0.16
2021,8,2,15,30,7,336,0.16
2021,8,2,16,30,7,217,0.16
2021,8,2,17,30,7,74,0.16
2021,8,2,18,30,7,0,0.16
2021,8,2,19,30,7,0,0.16
2021,8,2,20,30,7,0,0.16
2021,8,2,21,30,7,0,0.16
2021,8,2,22,30,7,0,0.16
2021,8,2,23,30,7,0,0.16
2021,8,3,0,30,7,0,0.16
2021,8,3,1,30,7,0,0.16
2021,8,3,2,30,7,0,0.16
2021,8,3,3,30,7,0,0.16
2021,8,3,4,30,7,0,0.16
2021,8,3,5,30,7,0,0.16
2021,8,3,6,30,7,39,0.16
2021,8,3,7,30,7,211,0.16
2021,8,3,8,30,7,387,0.16
2021,8,3,9,30,7,485,0.16
2021,8,3,10,30,7,659,0.16
2021,8,3,11,30,7,811,0.16
2021,8,3,12,30,7,559,0.16
2021,8,3,13,30,8,295,0.16
2021,8,3,14,30,8,178,0.16
2021,8,3,15,30,8,362,0.16
2021,8,3,16,30,8,207,0.16
2021,8,3,17,30,8,72,0.16
2021,8,3,18,30,8,0,0.16
2021,8,3,19,30,0,0,0.16
2021,8,3,20,30,0,0,0.16
2021,8,3,21,30,0,0,0.16
2021,8,3,22,30,0,0,0.16
2021,8,3,23,30,0,0,0.16
2021,8,4,0,30,0,0,0.16
2021,8,4,1,30,0,0,0.16
2021,8,4,2,30,0,0,0.16
2021,8,4,3,30,0,0,0.16
2021,8,4,4,30,0,0,0.16
2021,8,4,5,30,0,0,0.16
2021,8,4,6,30,0,53,0.16
2021,8,4,7,30,0,273,0.16
2021,8,4,8,30,0,512,0.16
2021,8,4,9,30,7,703,0.16
2021,8,4,10,30,8,840,0.16
2021,8,4,11,30,8,911,0.16
2021,8,4,12,30,0,974,0.16
2021,8,4,13,30,0,912,0.16
2021,8,4,14,30,0,778,0.16
2021,8,4,15,30,0,588,0.16
2021,8,4,16,30,0,362,0.16
2021,8,4,17,30,0,130,0.16
2021,8,4,18,30,0,0,0.16
2021,8,4,19,30,8,0,0.16
2021,8,4,20,30,8,0,0.16
2021,8,4,21,30,8,0,0.16
2021,8,4,22,30,8,0,0.16
2021,8,4,23,30,8,0,0.16
2021,8,5,0,30,8,0,0.16
2021,8,5,1,30,8,0,0.16
2021,8,5,2,30,8,0,0.16
2021,8,5,3,30,8,0,0.16
2021,8,5,4,30,8,0,0.16
2021,8,5,5,30,8,0,0.16
2021,8,5,6,30,8,49,0.16
2021,8,5,7,30,8,246,0.16
2021,8,5,8,30,8,481,0.16
2021,8,5,9,30,8,642,0.16
2021,8,5,10,30,7,847,0.16
2021,8,5,11,30,0,966,0.16
2021,8,5,12,30,3,809,0.16
2021,8,5,13,30,3,532,0.16
2021,8,5,14,30,3,665,0.16
2021,8,5,15,30,0,589,0.16
2021,8,5,16,30,0,361,0.16
2021,8,5,17,30,0,128,0.16
2021,8,5,18,30,0,0,0.16
2021,8,5,19,30,7,0,0.16
2021,8,5,20,30,7,0,0.16
2021,8,5,21,30,7,0,0.16
2021,8,5,22,30,7,0,0.16
2021,8,5,23,30,7,0,0.16
2021,8,6,0,30,7,0,0.16
2021,8,6,1,30,7,0,0.16
2021,8,6,2,30,7,0,0.16
2021,8,6,3,30,7,0,0.16
2021,8,6,4,30,7,0,0.16
2021,8,6,5,30,7,0,0.16
2021,8,6,6,30,7,44,0.16
2021,8,6,7,30,7,237,0.16
2021,8,6,8,30,7,460,0.16
2021,8,6,9,30,7,547,0.16
2021,8,6,10,30,7,633,0.16
2021,8,6,11,30,7,766,0.16
2021,8,6,12,30,7,658,0.16
2021,8,6,13,30,7,564,0.16
2021,8,6,14,30,7,253,0.16
2021,8,6,15,30,8,152,0.16
2021,8,6,16,30,8,97,0.16
2021,8,6,17,30,8,20,0.16
2021,8,6,18,30,8,0,0.16
2021,8,6,19,30,0,0,0.16
2021,8,6,20,30,0,0,0.16
2021,8,6,21,30,0,0,0.16
2021,8,6,22,30,0,0,0.16
2021,8,6,23,30,0,0,0.16
2021,8,7,0,30,0,0,0.16
2021,8,7,1,30,0,0,0.16
2021,8,7,2,30,0,0,0.16
2021,8,7,3,30,0,0,0.16
2021,8,7,4,30,0,0,0.16
2021,8,7,5,30,0,0,0.16
2021,8,7,6,30,0,52,0.16
2021,8,7,7,30,0,270,0.16
2021,8,7,8,30,0,508,0.16
2021,8,7,9,30,7,596,0.16
2021,8,7,10,30,7,674,0.16
2021,8,7,11,30,8,843,0.16
2021,8,7,12,30,7,742,0.16
2021,8,7,13,30,8,708,0.16
2021,8,7,14,30,7,490,0.16
2021,8,7,15,30,7,434,0.16
2021,8,7,16,30,7,264,0.16
2021,8,7,17,30,7,93,0.16
2021,8,7,18,30,7,0,0.16
2021,8,7,19,30,8,0,0.16
2021,8,7,20,30,8,0,0.16
2021,8,7,21,30,8,0,0.16
2021,8,7,22,30,8,0,0.16
2021,8,7,23,30,8,0,0.16
2021,8,8,0,30,8,0,0.16
2021,8,8,1,30,8,0,0.16
2021,8,8,2,30,8,0,0.16
2021,8,8,3,30,8,0,0.16
2021,8,8,4,30,8,0,0.16
2021,8,8,5,30,8,0,0.16
2021,8,8,6,30,8,45,0.16
2021,8,8,7,30,8,239,0.16
2021,8,8,8,30,8,466,0.16
2021,8,8,9,30,8,582,0.16
2021,8,8,10,30,7,595,0.16
2021,8,8,11,30,7,683,0.16
2021,8,8,12,30,7,587,0.16
2021,8,8,13,30,3,646,0.16
2021,8,8,14,30,5,383,0.16
2021,8,8,15,30,3,452,0.16
2021,8,8,16,30,3,264,0.16
2021,8,8,17,30,3,91,0.16
2021,8,8,18,30,3,0,0.16
2021,8,8,19,30,7,0,0.16
2021,8,8,20,30,7,0,0.16
2021,8,8,21,30,7,0,0.16
2021,8,8,22,30,7,0,0.16
2021,8,8,23,30,7,0,0.16
2021,8,9,0,30,7,0,0.16
2021,8,9,1,30,7,0,0.16
2021,8,9,2,30,7,0,0.16
2021,8,9,3,30,7,0,0.16
2021,8,9,4,30,7,0,0.16
2021,8,9,5,30,7,0,0.16
2021,8,9,6,30,7,33,0.16
2021,8,9,7,30,7,155,0.16
2021,8,9,8,30,7,306,0.16
2021,8,9,9,30,7,372,0.16
2021,8,9,10,30,7,311,0.16
2021,8,9,11,30,7,526,0.16
2021,8,9,12,30,7,799,0.16
2021,8,9,13,30,7,811,0.16
2021,8,9,14,30,0,754,0.16
2021,8,9,15,30,0,573,0.16
2021,8,9,16,30,0,352,0.16
2021,8,9,17,30,0,124,0.16
2021,8,9,18,30,0,0,0.16
2021,8,9,19,30,7,0,0.16
2021,8,9,20,30,7,0,0.16
2021,8,9,21,30,7,0,0.16
2021,8,9,22,30,7,0,0.16
2021,8,9,23,30,7,0,0.16
2021,8,10,0,30,7,0,0.16
2021,8,10,1,30,7,0,0.16
2021,8,10,2,30,7,0,0.16
2021,8,10,3,30,7,0,0.16
2021,8,10,4,30,7,0,0.16
2021,8,10,5,30,7,0,0.16
2021,8,10,6,30,7,39,0.16
2021,8,10,7,30,7,211,0.16
2021,8,10,8,30,7,390,0.16
2021,8,10,9,30,7,602,0.16
2021,8,10,10,30,8,732,0.16
2021,8,10,11,30,8,753,0.16
2021,8,10,12,30,8,918,0.16
2021,8,10,13,30,8,780,0.16
2021,8,10,14,30,8,451,0.16
2021,8,10,15,30,8,418,0.16
2021,8,10,16,30,8,237,0.16
2021,8,10,17,30,8,82,0.16
2021,8,10,18,30,8,0,0.16
2021,8,10,19,30,7,0,0.16
2021,8,10,20,30,7,0,0.16
2021,8,10,21,30,7,0,0.16
2021,8,10,22,30,7,0,0.16
2021,8,10,23,30,7,0,0.16
2021,8,11,0,30,7,0,0.16
2021,8,11,1,30,7,0,0.16
2021,8,11,2,30,7,0,0.16
2021,8,11,3,30,7,0,0.16
2021,8,11,4,30,7,0,0.16
2021,8,11,5,30,7,0,0.16
2021,8,11,6,30,7,40,0.16
2021,8,11,7,30,7,209,0.16
2021,8,11,8,30,7,432,0.16
2021,8,11,9,30,8,548,0.16
2021,8,11,10,30,3,729,0.16
2021,8,11,11,30,8,694,0.16
2021,8,11,12,30,8,517,0.16
2021,8,11,13,30,8,759,0.16
2021,8,11,14,30,0,778,0.16
2021,8,11,15,30,8,465,0.16
2021,8,11,16,30,8,268,0.16
2021,8,11,17,30,8,86,0.16
2021,8,11,18,30,8,0,0.16
2021,8,11,19,30,3,0,0.16
2021,8,11,20,30,3,0,0.16
2021,8,11,21,30,3,0,0.16
2021,8,11,22,30,3,0,0.16
2021,8,11,23,30,3,0,0.16
2021,8,12,0,30,3,0,0.16
2021,8,12,1,30,3,0,0.16
2021,8,12,2,30,3,0,0.16
2021,8,12,3,30,3,0,0.16
2021,8,12,4,30,3,0,0.16
2021,8,12,5,30,3,0,0.16
2021,8,12,6,30,3,46,0.16
2021,8,12,7,30,3,245,0.16
2021,8,12,8,30,3,472,0.16
2021,8,12,9,30,0,730,0.16
2021,8,12,10,30,7,839,0.16
2021,8,12,11,30,0,937,0.16
2021,8,12,12,30,0,986,0.16
2021,8,12,13,30,3,617,0.16
2021,8,12,14,30,8,453,0.16
2021,8,12,15,30,0,590,0.16
2021,8,12,16,30,0,361,0.16
2021,8,12,17,30,0,126,0.16
2021,8,12,18,30,0,0,0.16
2021,8,12,19,30,3,0,0.16
2021,8,12,20,30,3,0,0.16
2021,8,12,21,30,3,0,0.16
2021,8,12,22,30,3,0,0.16
2021,8,12,23,30,3,0,0.16
2021,8,13,0,30,3,0,0.16
2021,8,13,1,30,3,0,0.16
2021,8,13,2,30,3,0,0.16
2021,8,13,3,30,3,0,0.16
2021,8,13,4,30,3,0,0.16
2021,8,13,5,30,3,0,0.16
2021,8,13,6,30,3,28,0.16
2021,8,13,7,30,3,150,0.16
2021,8,13,8,30,3,305,0.16
2021,8,13,9,30,3,320,0.16
2021,8,13,10,30,3,530,0.16
2021,8,13,11,30,8,602,0.16
2021,8,13,12,30,7,934,0.16
2021,8,13,13,30,0,914,0.16
2021,8,13,14,30,3,643,0.16
2021,8,13,15,30,7,513,0.16
2021,8,13,16,30,7,287,0.16
2021,8,13,17,30,7,97,0.16
2021,8,13,18,30,7,0,0.16
2021,8,13,19,30,4,0,0.16
2021,8,13,20,30,4,0,0.16
2021,8,13,21,30,4,0,0.16
2021,8,13,22,30,4,0,0.16
2021,8,13,23,30,4,0,0.16
2021,8,14,0,30,4,0,0.16
2021,8,14,1,30,4,0,0.16
2021,8,14,2,30,4,0,0.16
2021,8,14,3,30,4,0,0.16
2021,8,14,4,30,4,0,0.16
2021,8,14,5,30,4,0,0.16
2021,8,14,6,30,4,12,0.16
2021,8,14,7,30,4,78,0.16
2021,8,14,8,30,4,160,0.16
2021,8,14,9,30,5,344,0.16
2021,8,14,10,30,5,406,0.16
2021,8,14,11,30,3,591,0.16
2021,8,14,12,30,8,613,0.16
2021,8,14,13,30,8,464,0.16
2021,8,14,14,30,8,529,0.16
2021,8,14,15,30,7,302,0.16
2021,8,14,16,30,7,196,0.16
2021,8,14,17,30,7,68,0.16
2021,8,14,18,30,7,0,0.16
2021,8,14,19,30,8,0,0.16
2021,8,14,20,30,8,0,0.16
2021,8,14,21,30,8,0,0.16
2021,8,14,22,30,8,0,0.16
2021,8,14,23,30,8,0,0.16
2021,8,15,0,30,8,0,0.16
2021,8,15,1,30,8,0,0.16
2021,8,15,2,30,8,0,0.16
2021,8,15,3,30,8,0,0.16
2021,8,15,4,30,8,0,0.16
2021,8,15,5,30,8,0,0.16
2021,8,15,6,30,8,30,0.16
2021,8,15,7,30,8,185,0.16
2021,8,15,8,30,8,313,0.16
2021,8,15,9,30,3,415,0.16
2021,8,15,10,30,8,412,0.16
2021,8,15,11,30,8,686,0.16
2021,8,15,12,30,0,974,0.16
2021,8,15,13,30,3,635,0.16
2021,8,15,14,30,7,586,0.16
2021,8,15,15,30,3,283,0.16
2021,8,15,16,30,3,168,0.16
2021,8,15,17,30,3,54,0.16
2021,8,15,18,30,3,0,0.16
2021,8,15,19,30,5,0,0.16
2021,8,15,20,30,5,0,0.16
2021,8,15,21,30,5,0,0.16
2021,8,15,22,30,5,0,0.16
2021,8,15,23,30,5,0,0.16
2021,8,16,0,30,5,0,0.16
2021,8,16,1,30,5,0,0.16
2021,8,16,2,30,5,0,0.16
2021,8,16,3,30,5,0,0.16
2021,8,16,4,30,5,0,0.16
2021,8,16,5,30,5,0,0.16
2021,8,16,6,30,5,30,0.16
2021,8,16,7,30,5,139,0.16
2021,8,16,8,30,5,272,0.16
2021,8,16,9,30,8,415,0.16
2021,8,16,10,30,8,104,0.16
2021,8,16,11,30,3,337,0.16
2021,8,16,12,30,7,495,0.16
2021,8,16,13,30,7,602,0.16
2021,8,16,14,30,8,640,0.16
2021,8,16,15,30,7,441,0.16
2021,8,16,16,30,7,265,0.16
2021,8,16,17,30,7,88,0.16
2021,8,16,18,30,7,0,0.16
2021,8,16,19,30,8,0,0.16
2021,8,16,20,30,8,0,0.16
2021,8,16,21,30,8,0,0.16
2021,8,16,22,30,8,0,0.16
2021,8,16,23,30,8,0,0.16
2021,8,17,0,30,8,0,0.16
2021,8,17,1,30,8,0,0.16
2021,8,17,2,30,8,0,0.16
2021,8,17,3,30,8,0,0.16
2021,8,17,4,30,8,0,0.16
2021,8,17,5,30,8,0,0.16
2021,8,17,6,30,8,40,0.16
2021,8,17,7,30,8,221,0.16
2021,8,17,8,30,8,394,0.16
2021,8,17,9,30,8,539,0.16
2021,8,17,10,30,7,328,0.16
2021,8,17,11,30,7,528,0.16
2021,8,17,12,30,8,778,0.16
2021,8,17,13,30,3,582,0.16
2021,8,17,14,30,3,623,0.16
2021,8,17,15,30,4,285,0.16
2021,8,17,16,30,4,176,0.16
2021,8,17,17,30,4,45,0.16
2021,8,17,18,30,4,0,0.16
2021,8,17,19,30,0,0,0.16
2021,8,17,20,30,3,0,0.16
2021,8,17,21,30,3,0,0.16
2021,8,17,22,30,3,0,0.16
2021,8,17,23,30,3,0,0.16
2021,8,18,0,30,3,0,0.16
2021,8,18,1,30,3,0,0.16
2021,8,18,2,30,3,0,0.16
2021,8,18,3,30,3,0,0.16
2021,8,18,4,30,3,0,0.16
2021,8,18,5,30,3,0,0.16
2021,8,18,6,30,3,18,0.16
2021,8,18,7,30,3,73,0.16
2021,8,18,8,30,3,163,0.16
2021,8,18,9,30,3,509,0.16
2021,8,18,10,30,0,871,0.16
2021,8,18,11,30,8,802,0.16
2021,8,18,12,30,8,500,0.16
2021,8,18,13,30,3,627,0.16
2021,8,18,14,30,7,630,0.16
2021,8,18,15,30,8,381,0.16
2021,8,18,16,30,7,124,0.16
2021,8,18,17,30,7,37,0.16
2021,8,18,18,30,7,0,0.16
2021,8,18,19,30,8,0,0.16
2021,8,18,20,30,8,0,0.16
2021,8,18,21,30,8,0,0.16
2021,8,18,22,30,8,0,0.16
2021,8,18,23,30,8,0,0.16
2021,8,19,0,30,8,0,0.16
2021,8,19,1,30,8,0,0.16
2021,8,19,2,30,8,0,0.16
2021,8,19,3,30,8,0,0.16
2021,8,19,4,30,8,0,0.16
2021,8,19,5,30,8,0,0.16
2021,8,19,6,30,8,32,0.16
2021,8,19,7,30,8,190,0.16
2021,8,19,8,30,8,345,0.16
2021,8,19,9,30,8,585,0.16
2021,8,19,10,30,8,652,0.16
2021,8,19,11,30,5,515,0.16
2021,8,19,12,30,3,247,0.16
2021,8,19,13,30,8,308,0.16
2021,8,19,14,30,8,262,0.16
2021,8,19,15,30,8,436,0.16
2021,8,19,16,30,3,298,0.16
2021,8,19,17,30,3,90,0.16
2021,8,19,18,30,3,0,0.16
2021,8,19,19,30,4,0,0.16
2021,8,19,20,30,4,0,0.16
2021,8,19,21,30,4,0,0.16
2021,8,19,22,30,4,0,0.16
2021,8,19,23,30,4,0,0.16
2021,8,20,0,30,4,0,0.16
2021,8,20,1,30,4,0,0.16
2021,8,20,2,30,4,0,0.16
2021,8,20,3,30,4,0,0.16
2021,8,20,4,30,4,0,0.16
2021,8,20,5,30,4,0,0.16
2021,8,20,6,30,4,15,0.16
2021,8,20,7,30,4,110,0.16
2021,8,20,8,30,4,177,0.16
2021,8,20,9,30,5,353,0.16
2021,8,20,10,30,3,786,0.16
2021,8,20,11,30,0,864,0.16
2021,8,20,12,30,0,988,0.16
2021,8,20,13,30,0,919,0.16
2021,8,20,14,30,0,783,0.16
2021,8,20,15,30,0,589,0.16
